date,symbol,open,high,low,close,volume,adjusted,divd,split
2013-02-14,PSJ,28.728,28.901,28.728,28.8701,2300,28.7235068011,0.0,1.0
2013-02-15,PSJ,28.97,29.0755,28.97,29.0695,2600,28.9218943112,0.0,1.0
2013-02-19,PSJ,29.126,29.1608,29.06,29.16,4900,29.0119347809,0.0,1.0
2013-02-20,PSJ,29.19,29.19,28.93,28.93,6100,28.7831026479,0.0,1.0
2013-02-21,PSJ,28.89,28.89,28.6,28.66,5000,28.5144736221,0.0,1.0
2013-02-22,PSJ,28.7,28.7535,28.66,28.7535,1100,28.6074988588,0.0,1.0
2013-02-25,PSJ,28.88,28.88,28.75,28.75,700,28.6040166307,0.0,1.0
2013-02-26,PSJ,28.63,28.63,28.4,28.52,2900,28.3751844977,0.0,1.0
2013-02-27,PSJ,28.5,29.0336,28.48,29.0336,1600,28.8861766,0.0,1.0
2013-02-28,PSJ,28.851,29.0,28.851,28.9976,700,28.8503593966,0.0,1.0
2013-03-01,PSJ,29.001,29.08,28.99,29.08,1500,28.9323409955,0.0,1.0
2013-03-04,PSJ,29.2199,29.3452,29.0899,29.3399,3700,29.1909213059,0.0,1.0
2013-03-05,PSJ,29.48,29.7768,29.48,29.6668,5200,29.5161614115,0.0,1.0
2013-03-06,PSJ,29.89,29.89,29.79,29.79,2100,29.638735841,0.0,1.0
2013-03-07,PSJ,29.7001,29.86,29.7001,29.77,3800,29.6188373947,0.0,1.0
2013-03-08,PSJ,29.92,30.01,29.7899,29.99,3300,29.8377203045,0.0,1.0
2013-03-11,PSJ,29.85,29.856,29.78,29.8199,4300,29.6684840183,0.0,1.0
2013-03-12,PSJ,29.8,29.8,29.6501,29.7091,1300,29.5582466255,0.0,1.0
2013-03-13,PSJ,29.7787,29.886,29.7787,29.836,12300,29.6845022676,0.0,1.0
2013-03-14,PSJ,29.89,30.14,29.89,30.14,2800,29.9869586522,0.0,1.0
