date,symbol,open,high,low,close,volume,adjusted,divd,split
2012-01-03,TLT,119.42,120.2,118.93,119.43,9076885,94.7401946252,0.0,1.0
2012-01-04,TLT,119.26,119.28,117.68,118.01,8417068,93.6137517183,0.0,1.0
2012-01-05,TLT,118.17,119.1,117.57,117.8,6465775,93.4471650912,0.0,1.0
2012-01-06,TLT,117.75,118.96,117.71,118.73,7348338,94.1849058683,0.0,1.0
2012-01-09,TLT,118.47,119.54,118.3,118.52,5580980,94.0183192412,0.0,1.0
2012-01-10,TLT,117.73,118.87,117.68,118.32,8932484,93.8596653106,0.0,1.0
2012-01-11,TLT,119.04,120.06,118.98,119.86,8634306,95.0813005758,0.0,1.0
2012-01-12,TLT,119.95,120.19,119.24,119.69,7205319,94.9464447349,0.0,1.0
2012-01-13,TLT,121.1,121.64,120.81,120.88,9818711,95.8904356216,0.0,1.0
2012-01-17,TLT,120.95,121.63,120.83,121.44,5449836,96.3346666271,0.0,1.0
2012-01-18,TLT,121.53,121.61,119.91,119.97,5803675,95.1685602376,0.0,1.0
2012-01-19,TLT,119.33,119.56,117.92,118.32,8625694,93.8596653106,0.0,1.0
2012-01-20,TLT,117.71,117.96,116.97,116.98,6548162,92.796683976,0.0,1.0
2012-01-23,TLT,116.13,116.64,115.55,116.24,7274802,92.209664433,0.0,1.0
2012-01-24,TLT,116.71,116.71,115.78,116.45,5776452,92.37625106,0.0,1.0
2012-01-25,TLT,116.06,118.53,115.89,116.17,12867095,92.1541355573,0.0,1.0
2012-01-26,TLT,116.65,117.71,116.59,117.71,7638469,93.3757708225,0.0,1.0
2012-01-27,TLT,117.83,118.33,117.01,118.08,5165261,93.669280594,0.0,1.0
2012-01-30,TLT,119.84,120.39,119.34,119.47,8388363,94.7719254113,0.0,1.0
2012-01-31,TLT,119.26,120.91,119.19,120.85,7998257,95.866637532,0.0,1.0
2012-02-01,TLT,119.75,119.9,118.81,119.18,7925120,94.7709679348,0.2888,1.0
2012-02-02,TLT,118.96,119.48,118.64,119.13,5596854,94.7312083409,0.0,1.0
2012-02-03,TLT,116.46,116.8,115.97,116.57,12467360,92.6955171351,0.0,1.0
2012-02-06,TLT,116.69,117.8,116.34,117.73,6180544,93.6179397127,0.0,1.0
2012-02-07,TLT,116.62,116.88,115.77,116.27,8790501,92.4569595719,0.0,1.0
2012-02-08,TLT,116.2,116.79,115.98,116.36,7612897,92.5285268409,0.0,1.0
2012-02-09,TLT,115.86,116.04,114.62,115.49,11476886,91.8367099076,0.0,1.0
2012-02-10,TLT,116.8,117.33,116.52,116.99,7193085,93.0294977236,0.0,1.0
2012-02-13,TLT,116.6,117.37,116.43,117.14,6422849,93.1487765051,0.0,1.0
2012-02-14,TLT,117.44,118.28,117.23,117.76,8270710,93.6417954691,0.0,1.0
2012-02-15,TLT,117.66,118.27,117.49,117.55,6846076,93.4748051748,0.0,1.0
2012-02-16,TLT,117.27,117.6,116.13,116.61,9036124,92.7273248102,0.0,1.0
2012-02-17,TLT,115.86,116.61,115.76,116.58,6337946,92.7034690539,0.0,1.0
