date,symbol,open,high,low,close,volume,adjusted,divd,split,source,recordDate
2001-02-26,OIH,570.625,600.3125,570.625,597.7083129882812,13755,409.92312299286,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-02-27,OIH,596.6666870117188,603.3333129882812,591.6666870117188,598.6458129882812,5730,410.7080923950607,0.206667,1.0,yahoo,2024-02-10 16:36:58
2001-02-28,OIH,591.6666870117188,595.0,579.6875,583.6458129882812,4380,400.43946041932503,0.033333,1.0,yahoo,2024-02-10 16:36:58
2001-03-01,OIH,588.9583129882812,594.6875,583.0208129882812,583.0208129882812,1995,400.01064784636975,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-02,OIH,591.6666870117188,608.0208129882812,591.6666870117188,608.0208129882812,6705,417.16315076458073,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-05,OIH,606.9791870117188,623.3333129882812,606.9791870117188,619.0625,10560,424.73885351219985,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-06,OIH,615.2083129882812,630.0,614.2708129882812,628.9583129882812,1950,431.52837195858245,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-07,OIH,635.3125,650.0,631.5625,649.0625,25410,445.3218570140531,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-08,OIH,652.5,656.3541870117188,639.5833129882812,650.625,22590,446.3938884464412,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-09,OIH,658.9583129882812,658.9583129882812,638.0208129882812,640.8333129882812,41505,439.67581084473267,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-12,OIH,633.3333129882812,638.4375,622.0833129882812,623.3333129882812,14490,427.669058801985,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-13,OIH,614.6875,618.6458129882812,598.6458129882812,605.3125,95775,415.3049769071838,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-14,OIH,598.9583129882812,615.8333129882812,588.2291870117188,595.5208129882812,21165,408.58689930547524,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-15,OIH,596.6666870117188,596.6666870117188,573.3333129882812,574.375,25545,394.0787545458977,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-16,OIH,576.6666870117188,586.6666870117188,566.0416870117188,566.0416870117188,96855,388.3612675319033,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-19,OIH,571.3541870117188,590.8333129882812,571.3541870117188,584.6875,46560,401.1541619996597,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-20,OIH,593.3333129882812,606.4583129882812,590.5208129882812,590.5208129882812,35370,405.156398721833,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-21,OIH,590.0,590.0,574.375,576.6666870117188,5730,395.65108127214296,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-22,OIH,563.3333129882812,563.3333129882812,541.9791870117188,562.2916870117188,25320,385.7883920941717,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-23,OIH,558.3333129882812,583.3333129882812,555.3125,571.6666870117188,24525,392.2205806885008,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-26,OIH,590.0,590.0,575.3125,584.4791870117188,16575,401.0112384340839,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-27,OIH,580.625,581.3541870117188,566.6666870117188,572.2916870117188,22065,392.64939326145605,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-28,OIH,563.8541870117188,567.2916870117188,550.625,552.1875,17100,378.86914862716316,0.02,1.0,yahoo,2024-02-10 16:36:58
2001-03-29,OIH,541.3541870117188,541.3541870117188,525.4166870117188,528.6458129882812,36195,362.71662993491276,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-03-30,OIH,540.3125,544.6875,536.0416870117188,537.8125,16545,369.0061147636377,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-02,OIH,531.9791870117188,531.9791870117188,507.8125,511.4583435058594,40830,350.9238929934562,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-03,OIH,514.6875,518.3333129882812,488.6458435058594,490.0,31905,336.20080647843344,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-04,OIH,499.375,517.2916870117188,499.375,510.0,30885,349.92328837551236,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-05,OIH,510.625,536.6666870117188,509.1666564941406,531.7708129882812,32220,364.86076773133135,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-06,OIH,522.5,538.5416870117188,513.6458129882812,531.3541870117188,3660,364.57491061026974,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-09,OIH,543.6666870117188,551.6666870117188,538.6666870117188,545.7333374023438,15390,374.4407921568061,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-10,OIH,550.2666625976562,561.7999877929688,541.933349609375,558.6666870117188,27390,383.31467495096814,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-11,OIH,561.6666870117188,565.3333129882812,549.0,549.0,36630,376.6821280748162,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-12,OIH,555.0,562.7999877929688,553.1333618164062,556.2666625976562,8400,381.66796037224213,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-16,OIH,558.0,567.3333129882812,558.0,564.0,12885,386.97398949762544,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-17,OIH,564.6666870117188,573.3333129882812,558.933349609375,572.6666870117188,11085,392.9204122789234,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-18,OIH,568.3333129882812,577.4000244140625,555.3333129882812,557.3333129882812,31965,382.3998149060353,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-19,OIH,557.8666381835938,557.8666381835938,538.6666870117188,540.2000122070312,26115,370.6442444156398,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-20,OIH,545.0,557.0,545.0,553.3333129882812,19440,379.65531852661957,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-23,OIH,566.6666870117188,575.2000122070312,564.0,571.1333618164062,17250,391.8683609171728,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-24,OIH,580.0,581.8666381835938,565.066650390625,570.5999755859375,23325,391.50239177258493,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-25,OIH,569.0,582.4000244140625,562.6666870117188,582.4000244140625,9060,399.59868959401456,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-26,OIH,604.1333618164062,616.7333374023438,603.6666870117188,612.3333129882812,36585,420.13664012300234,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-04-27,OIH,612.0,613.0,606.066650390625,606.4666748046875,22125,416.1748324633879,0.093333,1.0,yahoo,2024-02-10 16:36:58
2001-04-30,OIH,603.3333129882812,625.3333129882812,603.3333129882812,618.4666748046875,16770,424.4095767569124,0.0,1.0,yahoo,2024-02-10 16:36:58
2001-05-01,OIH,614.6666870117188,614.6666870117188,602.8666381835938,606.6666870117188,46770,416.31208657842836,0.0,1.0,yahoo,2024-02-10 16:36:58
